business_id,similar_1,similar_2,similar_3
MQXFdfDb1UjrZngnjslmhA,Cedar Creek Grille - Beachwood,Cracker Barrel Old Country Store - Copley,Sweet Melissa - University Heights
MSc5pybthcvHa0g_lg5wuQ,Capri Pizza - Cleveland,Biga Wood Fired Pizzeria - Kirtland,Farinacci Pizza - Hudson
MTQot6uazWb2SV3WABa20Q,The Grille - Brunswick,Winners Sports Bar & Grill - Cleveland,Stone Mad Pub - Cleveland
MTsIckdo3_uKuqk3B4zuKA,Eddie Cerino's Casual Italian - Lakewood,Woodstock BBQ - Lakewood,Don Tequila - Mentor
MVIthKWqwkQz0dai7LkVzQ,One Red Door - Hudson,Nicky & Smitty's Deli Restaurant - Aurora,Juji's Cafe - Cleveland
MWcN6qLWTfRJqLySxwJNqQ,Gusto! - Cleveland,Rue 254 - Avon,Tony K's Bar & Grille - Berea
MWmuV3o6qcnYCktB755_-Q,Mitchell's Homemade Ice Cream - Avon - Avon,Lyndhurst Diner - Lyndhurst,Campbell's Sweets Factory - Cleveland
MX3TL4-ij22rLFBD1XjKGw,Rosewood Grill - Strongsville,Papous Tap & Grille - Aurora,Stonetown - Cleveland
Mb4V2aPneclZZ8BfZUjWGA,Sammy's Beach Bar & Grill - Cleveland,Crop Rocks - Cleveland,Hooley House Sports Pub & Grille - Mentor
Md6NWl54ny8hA-NVaYZuew,JT's Diner - Willoughby,Winking Lizard - Peninsula,Aria Nails - Cleveland
MesBAxNk_M7ISbBmVDiiWQ,Oak and Embers Tavern - Chesterland,Tomato Grill - Hudson,Piccolo Restaurant - Mayfield Heights
MgScNgEPoNExpCOwcgQR3g,Red Lobster - Mentor,Slyman's Tavern - Beachwood,The Cutting Board - Aurora
Mgvs9XPJpR2Vo5D4Tb59sA,Tea House Noodles - Cleveland,Salad KraZe - Avon Lake,Dragon Garden Restaurant - Northfield
MjAuGkgPjNLyMrN74_0YbA,Trentina - Cleveland,SASA - Cleveland,Mavis Winkle's Irish Pub - Independence
Mk7ptSIjvcBPfCLf4PNGWA,El Tango Latin Grill - Lakewood,Zoma Ethiopian Restaurant - Cleveland Heights,West End Tavern - Lakewood
MrHHbdw4j0R2aTUkmgQTGQ,Hickory River Smokehouse - Aurora,Don Tequila Mexican Restaurant - Cleveland,The Plum - Cleveland
MrovSlB5Ff0v4VGnvC2i_Q,Coastal Taco - Cleveland,Texas De Brazil - Woodmere,The Original Pancake House - Woodmere
Ms17VRbhM5Et6OEZnAUyxg,Diso's Bistro - Lorain,Perkins Restaurant & Bakery - Middleburg Heights,The Berea Depot - Berea
MyC3J3Pnjj9_TaN8xdaSrw,Fujiyama Steakhouse & Sushi Bar - Avon,Chipotle Mexican Grill - Cleveland,Chipotle Mexican Grill - Fairview Park
N1LjEaUVBdaOki71VZHT_g,Chipotle Mexican Grill - Middleburg Heights,Chipotle Mexican Grill - Solon,Chipotle Mexican Grill - Cleveland
N5nB7bt89WYvobTGIP1vPA,Golden Corral - Northfield,El Campesino - Twinsburg,Taco Local - Willoughby
N7Gkwbfs4sDikX4qHg_fGQ,Newdle Bar - Kent,Empress Taytu Ethiopian Restaurant - Cleveland,Taste - Cleveland Heights
N7KNlwfgOeOtkD52_aBsXg,Main Street Continental Grill - Kent,Girves Brown Derby - Streetsboro,Houlihan's - Westlake
N9qQPezv9swXFLPgoMdhOg,Bob Evans - Independence,Scramblers - North Olmstead,Bistro 83 - North Ridgeville
NBfhphIUcOgUpdf_QdDWvw,Sweet Melissa - Rocky River,Bonefish Grill - Independence,Balaton Restaurant - Cleveland
NFTOaufaF6oHsshUROAp8g,Hotspot Cafe - Cleveland,Taza A Lebanese Grill - Cleveland,Panera Bread - South Euclid
NKyPyXgPG3Ld4645klGyTw,Buffalo Wild Wings - Strongsville,IHOP - Cleveland,Bob Evans - Lakewood
NN6HpdvQlGZUVjBwzhgUWQ,Harry Buffalo - Cleveland,Fisher's Cafe & Pub - Peninsula,Brick House Tavern + Tap - Cuyahoga Falls
NOjmj2XNnn2kuc7lARdggQ,Cork & Cleaver Social Kitchen - Broadview Heights,Chowder House Cafe - Cuyahoga Falls,Molto Bene Italian Eatery - Lakewood
NTuZSdp9iirzpjPOGSEz1Q,Nobu Tei - Solon,Puente Viejo - Cleveland,Marble Room Steaks and Raw Bar - Cleveland
NVC1MFGTobWxYcuo_z7BGQ,Otani Steakhouse and Sushi - Hudson,Don Patron Mexican Grill - Hudson,Thai Spice - Westlake
NfIqgh7zrXLh39mRpZO0RQ,Camino - Cleveland,Bombay Grill - Fairlawn,Taj India Palace - Cleveland
NfYA4ntbt1CeqmzrSipVpg,Newdle Bar - Kent,Taco Local - Willoughby,Tinkers Creek Road Tavern - Walton Hills
NgioF61Bs9YNLBg0o9I-Uw,"First Watch - Breakfast, Brunch & Lunch - Westlake",Sara's Place - Gates Mills,Aria Nails - Cleveland
Ni26IoQqRCy9iVeNV4vNFg,Tea House Noodles - Cleveland,Salad KraZe - Avon Lake,Dragon Garden Restaurant - Northfield
NjhCjFtNANQvcD8G0flL0w,Toko Japanese Steak House - Streetsboro,Cleveland Vegan - Lakewood,La Kabob Lebanese Grill - Strongsville
Nkb9_PKgnVYZe8W1y_fBRg,Scramblers - Mayfield Heights,BJ's Restaurant & Brewhouse - North Olmsted,IHOP - Avon
NmGY7zhoEUqO_0KxvBocTw,The Coffee Pot - Lakewood,Inn On Coventry - Cleveland,Swirl Wine Bar - Solon
NnCATccQtnfQsqdt5mDsJg,Graffiti: A Social Kitchen - Cleveland,Morton's The Steakhouse - Cleveland,Sugarcreek Restaurant - Sheffield
NnOAwa0A2tNPnZl9IHVLPQ,Marottas - Cleveland Heights,Players On Madison - Lakewood,M Italian - Chagrin Falls
Nqs4_gT6nKyeTOJ_rgu1mg,Mama Catena Ristorante - Euclid,Maxi's - Cleveland,Eddie's Pizzeria Cerino - Seven Hills
NsF54LE_cc0OhFGPVkwDJw,Sí Señor Mexican Restaurant - Seven Hills,Zócalo Tequilería - Cleveland,Indian Flame Restaurant - Cleveland
NyLYY8q1-H3hfsTwuwLPCg,La Kabob Lebanese Grill - Strongsville,Miles Farmers Market - Solon,City Girl Donuts - Rocky River
O0hMAhsPFociX9wBMIBOdg,The Melting Pot- Lyndhurst - Lyndhurst,White Oaks - Westlake,Jack Flaps - Cleveland
O3tlWsT37H1JtLzje2Wmbg,Sal & Al's Diner - Amherst,Toko Japanese Steak House - Kent,El Jalapeños - Cleveland
O54jXbKjZte4qVYabYjGjg,Marottas - Cleveland Heights,Barbarino's - Olmsted Falls,Jimmy Daddona's - Solon
O9jnTvLYlTPm5NSOhrdLEQ,Marcelita's Mexican Restaurant - Hudson,Cabin Club - Westlake,Cozumel - Broadview Heights
OA5Li3ySzhrbG_WvD_QGYA,Kintaro Sushi & Hot Pot - Brooklyn,Korea House - Cleveland,Wasabi Japanese Steakhouse - Beachwood
OCxl56kc8QcxxA-uLxNfIw,Delanie's Neighborhood Grille - Tallmadge,Presto Sandwiches - Cleveland,Main Street Cafe - Medina
OD2dbQTKN7FS01fHzZqqzA,Tree Country Bistro - Cleveland Heights,Don Patron Mexican Grill - Hudson,Brio Coastal Bar & Kitchen - Fairlawn
ODkLKWKUoDdpRpl57F3tTg,Thai Kitchen - Lakewood,Lemongrass Grill - Munroe Falls,My Thai - Chesterland
ODlST50VSMzUMd0kmDpQgw,Stino Da Napoli - Rocky River,Byte Cafe - Cleveland,Cleveland Tiffin- Punjabi Dhaba - North Randall
OF19lUVQHj8pVaSACNewWg,The Nauti Mermaid - Cleveland,"First Watch - Breakfast, Brunch & Lunch - Mayfield Heights",Chicago's Home of Chicken & Waffles - Cleveland
OFaMjL9nLF-A51KHNW8nfg,Akira Hibachi & Sushi - Solon,El Rodeo - Cleveland,El Tolteca Mexican Grill - Brooklyn
OFhlZImG34476xPfyCtQCw,Cuisine Du Cambodge - Cleveland,Maya - Berea,Restaurant Europa - Pepper Pike
OJ8FKDGWI5jo0MwUv496AQ,Chipotle Mexican Grill - Warrensville Heights,Darby's on Fifty-Nine - Cuyahoga Falls,Buffalo Wild Wings - Warrensville Heights
OKYp_AwhXfqL_0Pgw1WB9Q,The Melting Pot- Lyndhurst - Lyndhurst,Hansa Brewery - Cleveland,White Oaks - Westlake
OLceT-xSok7HlL5F6ZZKKA,Urban Farmer - Cleveland,Burntwood Tavern - Lyndhurst,Joe's Deli - Rocky River
OMskTANen2g5AlwN4EyxMg,Imperial Wok Chinese Restaurant - Solon,Sterle's Country House - Cleveland,Taco Tontos - Lakewood
OOXUDZVOREgjwrLiwr3Spg,Buffalo Wild Wings - Cleveland,Nosh Eatery & Creative Catering - Hudson,Tavern Six - Kirtland
OOaiDUh2zF3OmmzUeXKiGA,Ken Stewart's Tre Belle - Bath,Cibo Homemade Pasta & Grille - Chagrin Falls,Mia Bella Restaurant - Cleveland
ORRq2RMOCBUNjolyJl8-Lw,One Red Door - Hudson,Tommy's Restaurant - Cleveland Heights,The Greenhouse Tavern - Cleveland
ORcU4wTBkpihqcbuFuDAQA,Yours Truly Restaurant - Valley View,The Brew Kettle - Amherst,Warren's Spirited Kitchen - Burton
OThAF-lt6d7jY-pB1ajWPg,Guido's Pizza Haven & Restaurant - Chesterland,Eddie's Pizzeria Cerino - Seven Hills,Paninis Bar & Grill - Cleveland
OV-DR1wepLZ_YrOSGJ4lCQ,Panera Bread - Cleveland,Villa Y Zapata - Cleveland,Red The Steakhouse - Cleveland
OaHJvi10dJbMIaQXg5e2Ag,Ushabu - Cleveland,Umami - Chagrin Falls,Sittoo's Pita & Salads - Parma
OaTxqC5UZ-r83Tm1fcAQVg,Aladdin's Eatery - Westlake,Thai Spice - Westlake,Battiste & Dupree Cajun Grill - Cleveland
ObelBwE40B5oYm2aA8yTjw,Mike's Place - Kent,Stownut Donut & Diner - Stow,Happy Dog - Cleveland
OiS6K4IvKwxIcWlKVywG_w,Harry Buffalo - Elyria,Goldie's Deli & Restaurant - Strongsville,Melt Bar and Grilled - Cleveland Heights
OjJ4fJhnDnmVTX69xBKkDA,Mallorca - Cleveland,Otani Japanese Restaurant - Cleveland,Bomba Tacos & Rum - Rocky River
OkC86YtZ0Nm19my5F4GGrQ,The Taverne of Richfield - Richfield,Yours Truly Restaurants - Mentor,District - Cleveland
Op2IR4FffXZ5KXYFnDL2yA,White Oaks - Westlake,Huron Square Deli - Cleveland,Lucky's Café - Cleveland
OqiGriMzxocWaIJR9tic_Q,Fun Buffet - Streetsboro,Pacific East Japanese Restaurant - Cleveland Heights,Vieng's Asian Bistro - Westlake
OsGqPM3vMryBxZqnhoSr9Q,Gray Dog Diner - Lakewood,Johnny's Downtown - Cleveland,Memories - Richfield
OvLn9_DDhHA0U5dYBT4RIA,Piada Italian Street Food - South Euclid,Grayton Road Tavern - Cleveland,Lago - Cleveland
OyhCNhJJuJjUt2avxI5POg,Inn On Coventry - Cleveland,Nou.veau - Concord,Big Al's Diner - Cleveland
OzRGWW5R05kC0pQyUHX3lg,V's Gourmet - Cleveland,El Rodeo - Cleveland,Currito - Cleveland - Cleveland
P0ytQBoqSbMG9S7Hx-PAdw,El Meson - Cuyahoga Falls,Mezza Mediterranean Cuisine - Westlake,Don Ramon - Cleveland
PHceo653FqAeQHHrvvaMjA,Carrabba's Italian Grill - Brooklyn,Urban Roadhouse - Mentor,O'Charley's Restaurant & Bar - Strongsville
PIS8lB8cYYzIOa80x5MRLQ,Texas Roadhouse - Willoughby,Borderline Cafe - Lakewood,Panini's Bar and Grill - Brunswick
PJ8VJqsTdJno0beARzaTrQ,Barrio - Cleveland,Korea House - Cleveland,Wasabi Japanese Steakhouse - Beachwood
PKjdnTWQSygpOjlWl8VzrQ,Pizzazz Pizza & Dining Room - Mayfield Village,Danny Boy's Pizza - Rocky River,Verso Casual Italian Bistro and Pizzeria - Cleveland
PLY0Nedm170y61vqNlIzxg,Burntwood Tavern - Solon,Creekside Restaurant & Bar - Brecksville,Buffalo Wild Wings - Avon Lake
PNMsWRyh4X1xfPil5vhywA,Chutney Rolls - Cleveland,Fresco Mexican Grill & Salsa Bar - Kent,AlPita Mediterranean Cuisine - Rocky River
POVKWFdKixujvH0YHweeQw,Fire - Cleveland,Tinkers Creek Road Tavern - Walton Hills,Miega Restaurant - Cleveland
POgTu9ieZzOBafGMJ0MZow,Fired Up Taco Truck - Cleveland,Salad KraZe - Avon Lake,Chopstick Chinese Restaurant - Cleveland
PPCuGwbGA7HlhsGh8dbBsA,Camino - Cleveland,Sokolowski's University Inn - Cleveland,Sumo Boy Sushi and Teriyaki House - Mentor
PUos6w1aB2GX6Qakf9616w,Jammy Buggars - Lakewood,Local West - Cleveland,Herb's Tavern - Rocky River
PVcO40ibg8PwVhB_2igdUg,Arashi Japan Steak House - Westlake,Flury's Cafe - Cuyahoga Falls,Sokolowski's University Inn - Cleveland
PXJkqZGaC5qxhJTVQodN_w,Chili's - Macedonia,Barroco - Lakewood,111 Bistro - Medina
Pc9CJBuQgtBU_ddPz4c-LA,B Spot - Woodmere,The Rail - Fairlawn,B Spot - Westlake
PfOCPjBrlQAnz__NXj9h_w,P.J.'s Luncheonette - Cleveland,Harry Buffalo - Cleveland,Rocky River Brewing Company - Rocky River
PgaHjsWV3whvHF1CHU1rZg,Spice Thai Cuisine - Twinsburg,Saigon Restaurant and Bar - Cleveland,Naf Naf Grill - Independence
PjNMZ_4KhfdxYhQvuORkhg,The Cheesecake Factory - Westlake,Joe's Deli - Rocky River,Strip - Avon
PjQngP_7m7PA8K1WUHdXqg,Fast Eddie's - Parma,PJ McIntyres Irish Pub - Cleveland,Black Dog Kitchen & Bar - Cleveland
Pnv-BffVgfQmXb8y_DEWMQ,Downtown 140 - Hudson,Italian Village Restaurant - Strongsville,Pastina Rustic Italian - Mentor
PqSwcDrL1wrwal8hlDf8IQ,87 West 2 - Westlake,Sushi Rock - Cleveland,Kan Zaman - Cleveland
PubwGsZPO2N7QBekieMe9w,Momocho - Cleveland,Pier W - Lakewood,Tomo Sushi & Hibachi - Cleveland
Q9jOi1245KEyb-vehMUeFA,Tastebuds - Cleveland,Lehman's Deli - Westlake,Sarava At Shaker Square - Cleveland
QDTM1i1Q8RW559sfhZDbtQ,Flip Side - Hudson,B Spot - Strongsville,Skyway Drive-In Restaurant - Fairlawn
QH7j0nPnGTBMmzEdM8PtBg,Thai Hut - Lakewood,China Jade - Cleveland,China Gate - South Euclid
QJ1YpQLVuentjgTQqNqqpw,Cafe Avalaun - Warrensville Heights,Moosehead Grill - Amherst,Taza - A Lebanese Grill - Woodmere
QKhAME4uxgrOn-Aq3OURUQ,Brick House Tavern + Tap - Cuyahoga Falls,Rocky River Brewing Company - Rocky River,Fisher's Cafe & Pub - Peninsula
QMAD8tvYgh53N-AyIvFHAw,Shooters On The Water - Cleveland,Merry-Arts Lounge - Lakewood,The Boneyard Beer Farm and Mesquite Grill - Mayfield Heights
QMpy9X4gqqqRY2QwG2kxVA,GRAZERS - Kent,China Jade - Cleveland,Mission BBQ - Parma
QQLVFIx7vevEe0luzqPZQg,Crop Kitchen - Cleveland,Harry Buffalo - Elyria,Fisher's Cafe & Pub - Peninsula
QQqI1z1FohJGSLV0qKvOjQ,The Bourbon Street Barrel Room - Cleveland,Panda Express - Parma,Don Patron Mexican Grill - Hudson
QRSmjSpB6Yn5iNS6q88tNg,Spice Thai Cuisine - Twinsburg,Saigon Restaurant and Bar - Cleveland,Smoke BBQ Grill - Painesville
QToLw4ijAdErQ906aqr5aw,Zanzibar Soul Fusion - Cleveland,Rosewood Grill - Strongsville,Chipotle Mexican Grill - Independence
QUdJyyDDieR_kdrCU9dPFA,Map of Thailand - Cleveland,Enso: Rolls & Bowls - Fairlawn,Hanabi Japanese Restaurant - Cleveland
QUjJmpTQvGus8WfYq1dtOw,Texas Roadhouse - Stow,Grove Hill - Chagrin Falls,Gusto! - Cleveland
QUvT1bLQ1qBxkWhLUa_FBA,Bass Lake Taverne Inn - Chardon,Hot Dog Heaven - Amherst,Cafe 56 - Cleveland
QYyzz8EbhazlLzwet-Jv3Q,El Torito Taqueria Bar - Lakewood,Aladdin's Eatery - Westlake,Cracker Barrel Old Country Store - Sheffield Village
QciuUWpJwzRA52RV5YnxzA,Texas Roadhouse - Brooklyn,Outback Steakhouse - Independence,Outback Steakhouse - Mentor
Qeie5-8-S_hLPk7_ujpajw,Burntwood Tavern - Brecksville,Blue Canyon Kitchen & Tavern - Twinsburg,Alley Cat Oyster Bar - Cleveland
QeqedxEzl0jmMacp_xLmRQ,Sapori Italian Grille - Avon Lake,TGI Fridays - Mayfield Heights,Lyndhurst Diner - Lyndhurst
Qg6JmG0EDCQ6-EE9Wufh3g,Naf Naf Grill - Independence,D'Agnese's Italian Restaurant - Broadview Heights,King Wah - Rocky River
QjZFYd5hme7EHegpuJngMQ,Sarita a Restaurant - Lakewood,TWIISTED Burgers & Sushi - Medina,Don Tequila - Amherst
QvI-IZJvfpdWINxVghv07A,Sheraton Suites Akron/Cuyahoga Falls - Cuyahoga Falls,Fluffy Duck Cafe - Cleveland,Wine Bar Rocky River - Rocky River
QvltB7RjVOVRBl685azJ5g,Market Garden Brewery - Cleveland,Tick Tock Tavern - Cleveland,Winking Lizard Tavern - Bedford
R13VkcyUIU3xG2fRFbBvBA,Hot Dog Heaven - Amherst,Piada Italian Street Food - Rocky River,Don's Pomeroy House - Strongsville
R4oKXgcfiIRjXmBGrim-Mw,Thai Orchid - Mentor,Phnom Penh - North Olmsted,Wonton Gourmet & BBQ - Cleveland
RBPk-zxoxcficyuCATvraw,Phoenix Coffee Bar - Cleveland,Leader Bar And Grill - Cleveland,Ontario Street Cafe - Cleveland
RCsid-VHYQI4UHWEII7s4Q,Girves Brown Derby - Medina,Piada Italian Street Food - Beachwood,Don Ramon Mexican Restaurant - Westlake
REfekXeUbPWGkgvlzSNbpw,Sarava At Shaker Square - Cleveland,Cleveland Pickle - Lakewood,Nora - Cleveland
RFCRXj_SU_2yKoJYKIIywA,Shuhei - Beachwood,Sakura Sushi House - Strongsville,Fun Buffet - Streetsboro
RGq0qjn2ifmnRWTJ8bfOPw,Grovewood Tavern and Wine Bar - Cleveland,Mom's Deli & Grill - North Royalton,Gray Dog Diner - Lakewood
RHhjgjO1gVmO_xGCUYqLwA,The 3 Spot - North Royalton,"Red, Wine & Brew - Mentor - Mentor",Dervish Mediterranean & Turkish Grill - Avon
RHwpx_SBW4h05LQsIxF-mQ,MOOYAH Burgers Fries & Shakes - Rocky River,Burger Fresh - Solon,B Spot - Strongsville
RJSFI7mxGnkIIKiJCufLkg,The Detroiter - Lakewood,Dave's Cosmic Subs - Chagrin Falls,Press Wine Bar - Cleveland
RKtbtlOEpBdT-i5vqeIMsw,Ginger Sushi Burrito and Hibachi - Mentor,Open Door Coffee Company - Hudson,Mister Brisket - Cleveland
RWnDNJ5OrUTPfv0yVuq_fg,Molinari's - Mentor,Wasabi Japanese Steakhouse - Independence,Michael's Restaurant & Bar - Rocky River
RXYbsN0FgaiTXZqSO2s7nw,On the Rise Artisan Breads - Cleveland Heights,811 Kitchen Bar Lounge - Cleveland,Grayton Road Tavern - Cleveland
Ra5fI9BEAuWWaLJSfkiCiQ,The Melting Pot- Lyndhurst - Lyndhurst,Jack Flaps - Cleveland,Fuji Japanese Steakhouse - Mentor
RaXras2GhbluJs68TSC3Bg,The Original Pancake House - Fairview Park,Benihana - Cleveland,Denny's - Cleveland
RfM6jDn16Qf8eVz2vJTdbw,Gene's Place To Dine - Cleveland,The Blue Door Cafe & Bakery - Cuyahoga Falls,The Original Mario Fazios - Willoughby Hills
RiGtSzVzc42CKjyZkDxZRA,L'Albatros - Cleveland,Salt+ A Restaurant - Lakewood,Luca Italian Cuisine - Cleveland
RiO6Jcjya1z-9gAQzNU3LA,Great Lakes Brewing Company - Cleveland,Brew House Bar & Grill - Parma Heights,Lava Lounge - Cleveland
Rii85bzYKGC9P0zOyAem6A,Flat Iron Café - Cleveland,Urban Roadhouse - Mentor,Wexler's Tavern & Eatery - Cleveland
Rt7gjrTceO86sCtnS8Td0g,Chowder House Cafe - Cuyahoga Falls,Thai Orchid - Mentor,Square 22 - Strongsville
S0UZ-8cnerfOU8snZABzTA,Choolaah Indian BBQ - Orange Village,Indies - Cleveland,Miles Farmers Market - Solon
S1zlGFu9fi5-QmVpGqsKsA,Luca Italian Cuisine - Cleveland,Trattoria Roman Gardens - Cleveland,Crop Sticks - Cleveland
S3w4Pw1wSpYkICvtJAzG8A,Square Bistro - Chardon,Minh-Anh Vietnamese Restaurant - Cleveland,Siam Cafe - Cleveland
S57rr30za_KzIUGkFqg3mw,Redhawk Grille - Painesville,Rush Inn Bar & Grill - Avon,The Boneyard Beer Farm & Mesquite Grill - Broadview Heights
S5OyMT8iK7QzVKZPtI2k1g,Dolphin Family Restaurant - Northfield,Morton's The Steakhouse - Cleveland,Tartine Bistro & Wine Bar - Rocky River
SCr8FlbHDcAe3F_QpATyfw,Cuisine Du Cambodge - Cleveland,Don's Lighthouse - Cleveland,Maya - Berea
SGZAsdQAp0SjtMDjXWBPYw,Parker's Downtown - Cleveland,Seoul Garden Korean Restaurant - Cuyahoga Falls,Etna Restaurant & Wine Bar - Cleveland
SJo_IjvzdRtCvZVN0cbrRQ,Jalapeno Loco - Mentor,Steve's Gyros - Cleveland,Original Steaks and Hoagies - Twinsburg
SMNZS7w9Blmc8TOUZ4oqYg,Map of Thailand - Cleveland,Pari Authentic Indian Cuisine - Chesterland,Nipa Hut Oriental Food Mart - Cleveland
SNNrb5T4dn3DMq410HIpxw,Yard House - Westlake,The Office Bistro Bar - Cuyahoga Falls,Flying Fig - Cleveland
SP7H3zPArNvbHKQW0c_gpA,Mint Cafe - Cleveland Heights,MoMo's Kebab - Cleveland Heights,Cafe Tandoor - Cleveland Heights
SVCUA3QkgAvSxs84KMGOew,Sweet Mango Thai Cuisine - Strongsville,Hunan East - Cleveland,Cafe Europa and Bistro - Willoughby
SXmVIiqItiHpacs1nnfiOQ,Biga Wood Fired Pizzeria - Kirtland,Altieri's Pizza - Stow,pizzaBOGO - Cleveland
SYOzI_Ooe-rXI3ZqCybwSQ,Butcher and the Brewer - Cleveland,Bahama Breeze - Beachwood,My Friends Deli & Restaurant - Cleveland
ScdtR67jO-p_ZIpVbZPRfw,Hot Head Burritos - Mayfield Heights,House of Hunan - Fairlawn,China Sea by CSU - Cleveland
Shga7lyRNRFQWoFqTPUQCw,Astoria Cafe and Market - Cleveland,China Jade - Cleveland,Mission BBQ - Parma
SoCjdgcYyj05tSPWz6MUXg,Bob Evans - Beachwood,Bob Evans - Independence,IHOP - Cleveland
Sp7JQ7O8aaNatAgEwAFTfg,Bin 216 - Cleveland,Buckeye Beer Engine - Lakewood,56 West - Lakewood
Spa_PAUu1wyPiwqTjjv6Lg,Caribe Bake Shop - Cleveland,Cafe Falafel - Cleveland,Bistro 70 - Painesville
SrIlbndBJKTJcWNF-fLP7Q,PJ McIntyres Irish Pub - Cleveland,Juji's Cafe - Cleveland,Damons Grill - Cleveland
SrJzeMfurXIDXah0Y8fGRA,B Spot - Strongsville,MOOYAH Burgers Fries & Shakes - Rocky River,Beal's Pickles 'n' Pints - Willoughby
SzcCJJmreMlWCsNjupdVAA,Crop Bistro & Bar - Cleveland,Salt+ A Restaurant - Lakewood,The Melting Pot - Fairview Park - Fairview Park
T-Im6cn0zGmIFmeKdH1WbA,La Strada - Cleveland,Las Cazuelas - Avon Lake,111 Bistro - Medina
T-lO5VHHDFhjh7c-zLe4Og,Brew Garden - Strongsville,Winking Lizard - Mentor,Barrio - Cleveland Heights
T2JwvV8hH15KbnS1OCnrJg,Zoup! - Independence,Mangia Mangia - Newbury,Old Carolina Barbecue Company - Strongsville
T4JGbW9XEGQVrLpQcNFXtA,Bo Loong - Cleveland,The Proper Pig Smokehouse - Lakewood,Dragon Garden Restaurant - Northfield
T4OTL7ZGe-UTrpWl3KwZOA,The Black Pig - Cleveland,750ml Wines - Brecksville,El Señor's Tacos - Painesville
T7weU8D-PrX8tGrAFJOSxw,Moosehead Grill - Amherst,XO Prime Steaks - Cleveland,Cafe Avalaun - Warrensville Heights
T8xMrEv3s3NvSm7Qtmbxvg,Helio Terra Vegan Cafe - Cleveland,Brown Bag Burger - North Olmsted,Whitey's - Richfield
TAwgNWX-Xv7xnTHeRqPReQ,Rosewood Grill - Hudson,Tom + Chee - Strongsville,Southside Diner - Parma
TBHpa0OX9WnWdlrti-KBxQ,Ginger Sushi Burrito and Hibachi - Mentor,Mister Brisket - Cleveland,Express Deli  - Brook Park
TCgr2nvtLOKgPSIDxT4ASA,Urban Farmer - Cleveland,Forage Public House - Lakewood,The Oak Barrel - Valley View
TDi57HZbK__cStfjhiSbcg,Taza A Lebanese Grill - Cleveland,Cowboy Food & Drink - Chagrin Falls,Hibachi Japanese Steakhouse - Independence
TIWuQaqown-dCb9FojdN5g,Karl's Inn Of The Barristers - Cleveland,George's  Kitchen - Cleveland,Voodoo Tuna - Lakewood
TIYnquDIPdYmVJK4GNeXSQ,Big Eye Japanese Cuisine and Sushi Bar - Fairlawn,Sapori Italian Grille - Avon Lake,IHOP - Avon
TIhj44mic9wxLcv18BJTLA,B Spot - Westlake,Grind Burger - Highland Heights,Flip Side - Rocky River
TKaND6oV1n2ylnCYoAfoag,Batuqui - Cleveland,Stella Mia Ristorante - Westlake,Bloom Bakery at Public Square - Cleveland
TNgqPThc9_MwgSIdsZIUjQ,Dickey's Barbecue Pit - Mentor,Inchin's Bamboo Garden - Cleveland,Bakersfield - Cleveland
TPJO55zWyo2CeeXQvOre8A,Mama Roberto's - Mentor,Lehman's Deli - Westlake,Dave's Cosmic Subs - Westlake
TW6A7M0j0R9hp1zYpxz2FQ,Bomba Tacos & Rum - Rocky River,Brown Derby - Cleveland,TJ's Butcher Block & Deli - Lakewood
T_CniZSYWvVXkCO2hkU5vg,Skye Bistro - Mentor,Sunset Harbor Bar and Grille - Fairport Harbor,Smokey Bones Bar & Fire Grill - Mentor
TaEASKZil0TT7CAzyqFUgw,Moe's Restaurant - Cuyahoga Falls,Tremont Taphouse - Cleveland,P.J.'s Luncheonette - Cleveland
Tal9LqH3fvSDiF_-YDnfEg,Tadka Restaurant - North Olmsted,Hibachi Japanese Steakhouse - Highland Heights,Parallax Restaurant and Lounge - Cleveland
Tc511yME8axDPq2J6woxkg,Cork & Cleaver Social Kitchen - Broadview Heights,Hot Or Mild - Mayfield Heights,Parker's Downtown - Cleveland
Te-BqwJZt8S0fu9ltlq3Eg,Hotspot Cafe - Cleveland,The Burnham Restaurant - Cleveland,Panera Bread - South Euclid
TegeuAoYBVgQRUBiDLU7Mw,Joe's Deli - Rocky River,Skye Bistro - Mentor,Lyndhurst Grill by J. Alexander's - Lyndhurst
TknwCR_kdD90D8Bx1WcLnA,Lemon Grass - Cleveland,Kung Fu Tea - Cleveland,Sí Señor Mexican Restaurant - Westlake
TlFowSzpX0k-urEBJlT8UA,Bonefish Grill - Independence,LongHorn Steakhouse - Independence,Gigi's On Fairmount - Cleveland Heights
Tm2dKN_-DCdZfF2xMWrX7w,Jin House - Amherst,Minh-Anh Vietnamese Restaurant - Cleveland,Brio Coastal Bar & Kitchen - Fairlawn
TnO9SmZoRNfJlbNV1wBKYw,Deagan's Kitchen & Bar - Lakewood,The Rib Cage Smokehouse and Bar - Cleveland Heights,The Office Bistro Bar - Cuyahoga Falls
ToHKLIjR05Rz9boWvmWaPA,East End Restaurant & Bar - Cleveland,The Cornerstone Brewing Company - Berea,Pub Frato - Concord
TrJvNiNo6yt2lfkSOc6E_w,Johnnys Diner - Hudson,El Rancho Mexican Restaurant - Cuyahoga Falls,Aladdin's Eatery - Cleveland
