business_id,similar_1,similar_2,similar_3
MQXFdfDb1UjrZngnjslmhA,LongHorn Steakhouse - Independence,Phil the Fire - Beachwood,P.F. Chang's - Beachwood
MSc5pybthcvHa0g_lg5wuQ,Vero Pizza Napoletana - Cleveland Heights,Calavittas Pizza Time - Mentor,Citizen Pie - Cleveland
MTQot6uazWb2SV3WABa20Q,Panini's Bar and Grill - Brunswick,Flannery's Pub - Cleveland,On Tap Medina - Medina
MTsIckdo3_uKuqk3B4zuKA,Jack's Deli & Restaurant - Cleveland,Palookaville Chili - Cleveland,Chick-fil-A - Strongsville
MVIthKWqwkQz0dai7LkVzQ,Helio Terra Vegan Cafe - Cleveland,Freshly's - Willoughby,Original Steaks and Hoagies - Twinsburg
MWcN6qLWTfRJqLySxwJNqQ,Szechuan Gourmet - Cleveland,New Wong's Chinese Restaurant - WICKLIFFE,Tea House Noodles - Cleveland
MWmuV3o6qcnYCktB755_-Q,Huron Square Deli - Cleveland,John's Diner - Lakewood,Samurai Sushi and Steakhouse - Strongsville
MX3TL4-ij22rLFBD1XjKGw,Dante - Tremont,Woodstock BBQ - Lakewood,Bistro 185 - Cleveland
Mb4V2aPneclZZ8BfZUjWGA,Paladar Latin Kitchen & Rum Bar - Woodmere,Don's Lighthouse - Cleveland,Hyde Park Prime Steakhouse - Beachwood
Md6NWl54ny8hA-NVaYZuew,The Harp - Cleveland,Otto Moser Restaurant - Cleveland,Yuzu - Lakewood
MesBAxNk_M7ISbBmVDiiWQ,Los Arcos Mexican Restaurant Bar and Grill - Cleveland,El Camino - Aurora,Tito's Mexican Grill - Fairlawn
MgScNgEPoNExpCOwcgQR3g,Angie's Soul Cafe - Cleveland,Ribsticks BBQ - University Heights,Famous Dave's - North Olmsted
Mgvs9XPJpR2Vo5D4Tb59sA,Troy Grille - Kent,Imperial Wok Chinese Restaurant - Solon,Chipotle Mexican Grill - Solon
MjAuGkgPjNLyMrN74_0YbA,Sarava At Shaker Square - Cleveland,Fat Cats - Cleveland,Taste - Cleveland Heights
MjLRxNBuFR9DvA2XzQAXIA,Ari's Family Restaurant - North Olmsted,Frank's Falafel House - Cleveland,Flury's Cafe - Cuyahoga Falls
Mk7ptSIjvcBPfCLf4PNGWA,Beet Jar Juicebar & Takeaway - Cleveland,Enso: Rolls & Bowls - Fairview Park,Bo Loong - Cleveland
MrHHbdw4j0R2aTUkmgQTGQ,Newdle Bar - Kent,Jack Flaps - Cleveland,Rebol - Cleveland
MrovSlB5Ff0v4VGnvC2i_Q,"First Watch - Breakfast, Brunch & Lunch - University Heights",El Jalapeños - Cleveland,Cozumel - Independence
Ms17VRbhM5Et6OEZnAUyxg,Carmino's Pizza - Cleveland,Bada Bing Pizza - Painesville,My Pizzetta - North Royalton
MyC3J3Pnjj9_TaN8xdaSrw,Luna Bakery Cafe - Cleveland,Panera Bread - Lakewood,Chipotle Mexican Grill - Cleveland
N1LjEaUVBdaOki71VZHT_g,Chili's - North Olmsted,Max & Erma's - Middleburg Heights,Trader Jack's Riverside Grille - Eastlake
N5nB7bt89WYvobTGIP1vPA,Larb Thai Restaurant - Brunswick,BayLobsters Fish Market - Twinsburg,King Wah - Rocky River
N7Gkwbfs4sDikX4qHg_fGQ,"First Watch - Breakfast, Brunch & Lunch - Macedonia",Fiesta Jalapeños - Medina,El Campesino Mexican Restaurant - Streetsboro
N7KNlwfgOeOtkD52_aBsXg,Yours Truly Restaurants - Hudson,Dianna's Deli & Restaurant - Lakewood,Carnegie Kitchen & Dining - Cleveland
N9qQPezv9swXFLPgoMdhOg,Downtown 140 - Hudson,Nordstrom - Beachwood,Jackalope Lakeside - Lorain
NBfhphIUcOgUpdf_QdDWvw,Brasa Grill - Cleveland,Dante - Tremont,Provenance - Cleveland
NFTOaufaF6oHsshUROAp8g,The Original Mario Fazios - Willoughby Hills,Aldo's Restaurant - Brooklyn,Trattoria Roman Gardens - Cleveland
NKyPyXgPG3Ld4645klGyTw,Market - Rocky River,Felice - Cleveland,Nou.veau - Concord
NN6HpdvQlGZUVjBwzhgUWQ,Happy Dog at the Euclid Tavern - Cleveland,The Pub - Cleveland,Whiskey Dogg - North Olmsted
NOjmj2XNnn2kuc7lARdggQ,China Renaissance - North Olmsted,China Gate - South Euclid,Wonton Gourmet & BBQ - Cleveland
NTuZSdp9iirzpjPOGSEz1Q,Tres Potrillos - Beachwood,Señor Tequila Mexican Grill & Cantina - Cleveland,Saaj Lebanese Bar & Grill - Solon
NVC1MFGTobWxYcuo_z7BGQ,Valerio's Restaurant - Cleveland,Euro Wafel Bar - Cleveland,Cafe Toscano - Aurora
NfIqgh7zrXLh39mRpZO0RQ,Spice Kitchen + Bar - Cleveland,Houlihan's - Strongsville,Bistro 185 - Cleveland
NfYA4ntbt1CeqmzrSipVpg,Delmonico's Steakhouse - Independence,XO Prime Steaks - Cleveland,Cabin Club - Westlake
NgioF61Bs9YNLBg0o9I-Uw,Chipotle Mexican Grill - Middleburg Heights,Cracker Barrel Old Country Store - Brooklyn,Taco Local - Willoughby
Ni26IoQqRCy9iVeNV4vNFg,Borderline Cafe - Lakewood,Danny's Deli - Cleveland,Ari's Family Restaurant - North Olmsted
NjhCjFtNANQvcD8G0flL0w,Big Eye Japanese Cuisine and Sushi Bar - Fairlawn,Algebra Tea House - Cleveland,Fuji Japanese Steakhouse - Mentor
Nkb9_PKgnVYZe8W1y_fBRg,Flour - Moreland Hills,The Woods Restaurant & Lounge - Rocky River,Dominic's Santos - Cleveland
NlBifQZCNUAnbuo_wKIVpg,Mr G's Pizzeria & Wings - Fairlawn,Sauced Wood Fired Pizza - Fairview Park,Vincenza's Pizza & Pasta - Cleveland
NmGY7zhoEUqO_0KxvBocTw,The Cutting Board - Aurora,O'Charley's Restaurant & Bar - Cuyahoga Falls,Moe's Restaurant - Cuyahoga Falls
NnCATccQtnfQsqdt5mDsJg,The Greek House Grille - Wickliffe,Olive Garden Italian Restaurant - Parma,Jimmy's Backyard BBQ - Cuyahoga Falls
NnOAwa0A2tNPnZl9IHVLPQ,Eddie's Pizzeria Cerino - Seven Hills,Pizzazz Pizza & Dining Room - Mayfield Village,Cibo Homemade Pasta & Grille - Chagrin Falls
Nqs4_gT6nKyeTOJ_rgu1mg,California Pizza Kitchen - Lyndhurst,Santo's Pizza & Pasta - Cleveland,Pizzazz on the Circle - University Heights
NsF54LE_cc0OhFGPVkwDJw,Downtown 140 - Hudson,Tavern At Twin Lakes - Kent,Gigi's On Fairmount - Cleveland Heights
NyLYY8q1-H3hfsTwuwLPCg,Thai Origin - Cleveland,Scramblers - North Olmstead,Crown of India - Strongsville
O0hMAhsPFociX9wBMIBOdg,Big Eye Japanese Cuisine and Sushi Bar - Fairlawn,Restore Cold Pressed - Cleveland,Otani Steakhouse and Sushi - Hudson
O3tlWsT37H1JtLzje2Wmbg,Otani Noodle - Cleveland,Szechwan Garden - Lakewood,Jaipur Junction - North Royalton
O54jXbKjZte4qVYabYjGjg,Amore Ristorante & Pizzeria - Willowick,Stancato's Italian Restaurant - Cleveland,Jimmy Daddona's - Solon
O9jnTvLYlTPm5NSOhrdLEQ,The Stone Oven Bakery & Cafe - Woodmere,Kosta and Vic's Family Restaurant - Parma,El Tren Grill - Tallmadge
OA5Li3ySzhrbG_WvD_QGYA,Barrio - Lakewood,Barrio - Cleveland Heights,Barrio - Cleveland
OCxl56kc8QcxxA-uLxNfIw,Hot Sauce Williams Barbecue Restaurant - Cleveland,Dickey's Barbecue Pit - Mentor,The Proper Pig Smokehouse - Lakewood
OD2dbQTKN7FS01fHzZqqzA,Fresco Mexican Grill & Salsa Bar - Rocky River,Barrio - Cleveland,Sol - Willoughby
ODkLKWKUoDdpRpl57F3tTg,Jimmy's - Painesville,Skyline Chili - Stow,Manhattan Deli - Mentor
ODlST50VSMzUMd0kmDpQgw,Maggiano's Little Italy - Beachwood,Arrabiata's Italian Restaurant - Cleveland,Red The Steakhouse - Cleveland
OF19lUVQHj8pVaSACNewWg,Felice - Cleveland,Sunset Harbor Bar and Grille - Fairport Harbor,Lagerheads - Medina
OFaMjL9nLF-A51KHNW8nfg,Sarava At Shaker Square - Cleveland,Das Schnitzel Haus - Parma,El Carnicero - Lakewood
OFhlZImG34476xPfyCtQCw,J. Gumbo's - Cleveland,Lotus Thai House - Cleveland Heights,Aladdin's Eatery - Fairlawn
OJ8FKDGWI5jo0MwUv496AQ,Golden Corral - Brooklyn,Presto Sandwiches - Cleveland,Fired Up Taco Truck - Cleveland
OKYp_AwhXfqL_0Pgw1WB9Q,Chipotle Mexican Grill - Willoughby,Luna Bakery Cafe - Cleveland,Sung's House - Cleveland
OLceT-xSok7HlL5F6ZZKKA,The Black Pig - Cleveland,The Morehouse Willoughby - Willoughby,Hodge's - Cleveland
OMskTANen2g5AlwN4EyxMg,Thai Thai - Lakewood,Map of Thailand - Cleveland,Hunan East - Cleveland
OOXUDZVOREgjwrLiwr3Spg,James Place - Aurora,Tick Tock Tavern - Cleveland,Mavis Winkle's Irish Pub - Twinsburg
OOaiDUh2zF3OmmzUeXKiGA,Flour - Moreland Hills,Dante Next Door - Cleveland,Joey's Bistro Bar - Cleveland Heights
ORRq2RMOCBUNjolyJl8-Lw,Shawarma Brothers - Cuyahoga Falls,The Original Pancake House - Fairview Park,My Thai - Chesterland
ORcU4wTBkpihqcbuFuDAQA,56 Kitchen - Solon,Grindstone Tap House - Berea,Bar 50/20 - Solon
OThAF-lt6d7jY-pB1ajWPg,Tomaydo Tomahhdo - Woodmere,Cibo Homemade Pasta & Grille - Chagrin Falls,Gentile's Bakery - Catering & Deli - Parma
OV-DR1wepLZ_YrOSGJ4lCQ,Yours Truly Restaurant - Cleveland,El Rio Grande - Mayfield Heights,Rancho Los Alazanes Mexican Restaurant - Chesterland
OaHJvi10dJbMIaQXg5e2Ag,Namaste India Garden - Lakewood,A Thai Restaurant - Cleveland,Crown of India - Strongsville
OaTxqC5UZ-r83Tm1fcAQVg,Blue Sky Restaurant - Elyria,Brooklyn Barbeque - Cleveland,Olive Garden Italian Restaurant - Parma
ObelBwE40B5oYm2aA8yTjw,Nighttown - Cleveland,Butcher and the Brewer - Cleveland,Otto Moser Restaurant - Cleveland
OiS6K4IvKwxIcWlKVywG_w,Jennifer's Restaurant - Strongsville,Gray Dog Diner - Lakewood,George's  Kitchen - Cleveland
OjJ4fJhnDnmVTX69xBKkDA,Girves Brown Derby - Cleveland,Wild Mango Restaurant & Bar - North Olmsted,The DC Pasta Co - Strongsville
OkC86YtZ0Nm19my5F4GGrQ,Club Isabella - Cleveland,Taste - Cleveland Heights,Luxe Kitchen & Lounge - Cleveland
Op2IR4FffXZ5KXYFnDL2yA,The Cheesecake Factory - Lyndhurst,The Capital Grille - Lyndhurst,Hyde Park Prime Steakhouse - Cleveland
OqiGriMzxocWaIJR9tic_Q,Ginko - Cleveland,Sushi Rock - Cleveland,Ginza Sushi House - Cleveland
OsGqPM3vMryBxZqnhoSr9Q,Grovewood Tavern and Wine Bar - Cleveland,Deagan's Kitchen & Bar - Lakewood,Press Wine Bar - Cleveland
OvLn9_DDhHA0U5dYBT4RIA,On the Rise Artisan Breads - Cleveland Heights,Mandarin House Chinese Restaurant - Cleveland,Golden Dragon - Cleveland
OyhCNhJJuJjUt2avxI5POg,Roxu Fusion - Lakewood,Gamekeeper's Taverne - Chagrin Falls,Sarava At Shaker Square - Cleveland
OzRGWW5R05kC0pQyUHX3lg,Murray Hill Market - Cleveland,Mitchell's Homemade Ice Cream - Avon - Avon,Oggi Ristorante - Broadview Heights
P0ytQBoqSbMG9S7Hx-PAdw,Gyro World - Cleveland,The Coney Company - Cleveland,Best Gyros - Cleveland
PHceo653FqAeQHHrvvaMjA,Parker's Downtown - Cleveland,Fleming's Prime Steakhouse - Woodmere - Woodmere,Crop Kitchen - Cleveland
PIS8lB8cYYzIOa80x5MRLQ,Peppermint Thai Cuisine - Pepper Pike,Thon Buri Thai Cuisine - Chagrin Falls,Taj India Palace - Cleveland
PJ8VJqsTdJno0beARzaTrQ,Kenko Sushi & Teriyaki - Cleveland,Chipotle Mexican Grill - Lakewood,Mi Pueblo Taqueria - Cleveland
PKjdnTWQSygpOjlWl8VzrQ,Nunzio's Pizzeria - Cleveland,Pizza 216 - Cleveland,Dewey's Pizza - Lakewood
PLY0Nedm170y61vqNlIzxg,BJ's Restaurant & Brewhouse - Mentor,BJ's Restaurant & Brewhouse - Fairlawn,Brick House Tavern + Tap - Cuyahoga Falls
PNMsWRyh4X1xfPil5vhywA,Herb 'n Twine - Cleveland,Presto Sandwiches - Cleveland,La Bodega - Cleveland
POVKWFdKixujvH0YHweeQw,Compadres - Painesville,Don Ramon Mexican Restaurant - Westlake,Tacos Mexicanos - Macedonia
POgTu9ieZzOBafGMJ0MZow,Nobu Tei - Solon,Southside Diner - Parma,Toko Japanese Steak House - Streetsboro
PPCuGwbGA7HlhsGh8dbBsA,Bowl Of Pho - Woodmere,Thai Spice - Westlake,Peppermint Thai Cuisine - Pepper Pike
PUos6w1aB2GX6Qakf9616w,Swensons Drive-In Restaurants - Montrose,Swensons Drive-In - Seven Hills,Swensons Drive-In - West Akron
PVcO40ibg8PwVhB_2igdUg,Young's Sushi - Willoughby,Shuhei - Beachwood,Sushi 86 - Cleveland
PXJkqZGaC5qxhJTVQodN_w,Moosehead Grill - Amherst,Lyndhurst Grill by J. Alexander's - Lyndhurst,EDWINS Leadership and Restaurant Institute - Cleveland
Pc9CJBuQgtBU_ddPz4c-LA,Flip Side - Rocky River,Red Robin Gourmet Burgers - Independence,Smashburger - Highland Heights
PfOCPjBrlQAnz__NXj9h_w,Firehouse Grille & Pub - Willoughby Hills,Local Tavern - Mentor,Moosehead Hoof & Ladder - Olmsted Falls
PgaHjsWV3whvHF1CHU1rZg,House of Hunan - Fairlawn,Pho Thang Cafe - Cleveland,High Thai'd - Cleveland Heights
PjNMZ_4KhfdxYhQvuORkhg,Harry's Steakhouse & Banquet Center - Independence,Jimmy's Backyard BBQ - Cuyahoga Falls,Blazin Bills - Burton
PjQngP_7m7PA8K1WUHdXqg,56 West - Lakewood,Sonic - Streetsboro,Local West - Cleveland
Pnv-BffVgfQmXb8y_DEWMQ,Fragapane Bakeries - North Olmsted,Presti's Bakery - Cleveland,Pepper's Italian Restaurant - Lakewood
PqSwcDrL1wrwal8hlDf8IQ,Young's Sushi - Willoughby,Pacific East - Woodmere,Ninja Sushi And Hibachi - Mentor-on-the-Lake
PubwGsZPO2N7QBekieMe9w,Cozumel - Brunswick,Tadka Restaurant - North Olmsted,Gia Lai - Lyndhurst
Q9jOi1245KEyb-vehMUeFA,Mama Catena Ristorante - Euclid,Tomaydo Tomahhdo Express - Cleveland,Continental Cuisine - Fairlawn
QDTM1i1Q8RW559sfhZDbtQ,Flipside - Cleveland,Grind Burger - Highland Heights,FlipSide - Chagrin Falls
QH7j0nPnGTBMmzEdM8PtBg,V's Gourmet - Cleveland,Umami Moto - Cleveland,Phil the Fire - Beachwood
QJ1YpQLVuentjgTQqNqqpw,Giovannis Ristorante - Beachwood,Olesia's Place - North Royalton,Pufferbelly - Kent
QKhAME4uxgrOn-Aq3OURUQ,Harry Buffalo - Elyria,Red Robin Gourmet Burgers - Orange Village,Wexler's Tavern & Eatery - Cleveland
QMAD8tvYgh53N-AyIvFHAw,Corner Alley - Cleveland,The Old Angle Tavern - Cleveland,Hansa Brewery - Cleveland
QMpy9X4gqqqRY2QwG2kxVA,Ratatouille Restaurante - Beachwood,Lago East Bank - Cleveland,Pranzo! - Willoughby
QQLVFIx7vevEe0luzqPZQg,Roxu Fusion - Lakewood,Chocolate Bar - Cleveland,Chipotle Mexican Grill - Brooklyn
QQqI1z1FohJGSLV0qKvOjQ,Pho & Rice - Cleveland Heights,Thai Kitchen - Lakewood,China City - Kent
QRSmjSpB6Yn5iNS6q88tNg,Demetrio's Family Restaurant - Seven Hills,Mandarin Seafood Buffet - Twinsburg,Ginko - Cleveland
QToLw4ijAdErQ906aqr5aw,Pickle Bill's Lobster House - Grand River,Sangria y Tapas Bar & Restaurant - Westlake,Bahama Breeze - Beachwood
QUdJyyDDieR_kdrCU9dPFA,Seoul Garden Korean Restaurant - Cuyahoga Falls,Sabor Miami Cafe & Gallery - Cleveland,Luna's Deli & Restaurant - Northfield
QUjJmpTQvGus8WfYq1dtOw,BIBIBOP Asian Grill - Cleveland,La Bodega - Cleveland,Gabe's Deli - Cleveland
QUvT1bLQ1qBxkWhLUa_FBA,White Oaks - Westlake,Brio Tuscan Grille - Westlake,100th Bomb Group - Cleveland
QYyzz8EbhazlLzwet-Jv3Q,Taki's Greek Kitchen - Avon Lake,The Capital Grille - Lyndhurst,Pufferbelly - Kent
QciuUWpJwzRA52RV5YnxzA,James Place - Aurora,Chesterland Tavern - Chesterland,Panini's Bar and Grill - Willoughby
Qeie5-8-S_hLPk7_ujpajw,Yuzu - Lakewood,Yard House - Westlake,Sully's Irish Pub - Medina
QeqedxEzl0jmMacp_xLmRQ,Spice Kitchen + Bar - Cleveland,Flying Fig - Cleveland,Woodstock BBQ - Lakewood
Qg6JmG0EDCQ6-EE9Wufh3g,Merchant Street - Cleveland,Slyman's Tavern - Beachwood,Cleveland Chop - Cleveland
QjZFYd5hme7EHegpuJngMQ,The Cornerstone Brewing Company - Berea,XYZ the Tavern - Cleveland,The Parma Tavern - Cleveland
QqVfWRqOO_exljN8IWgeLQ,My Thai - Chesterland,Sittoo's Pita & Salads - Parma,Hot Head Burritos - Mayfield Heights
Qqh2cFO1bk5TQ8mWIEjbCw,Barabicu Smokehouse - Parma,Vegan Sweet Tooth - Woodmere,Bogtrotters Doorstep - Cleveland
QvI-IZJvfpdWINxVghv07A,Phoenix Coffee Bar - Cleveland,Arabica - Willoughby,Open Door Coffee Company - Hudson
QvltB7RjVOVRBl685azJ5g,Rosewood Grill - Hudson,Houlihan's - Westlake,Corkscrew Saloon - Medina
R13VkcyUIU3xG2fRFbBvBA,Cafe Falafel - Cleveland,Salad KraZe - Avon Lake,Ohio Kabob Grill - North Olmsted
R4oKXgcfiIRjXmBGrim-Mw,Inn On Coventry - Cleveland,Borderline Cafe - Lakewood,Umi Sushi - Middleburg Heights
RBPk-zxoxcficyuCATvraw,Brothers Lounge - Cleveland,Now That's Class Lounge - Cleveland,The Treehouse - Cleveland
RCsid-VHYQI4UHWEII7s4Q,Phoenix Coffee Bar - Cleveland,Open Door Coffee Company - Hudson,Tree City Coffee & Pastry - Kent
REfekXeUbPWGkgvlzSNbpw,Bucci's J Bella - Strongsville,Maggiano's Little Italy - Beachwood,Piada Italian Street Food - Beachwood
RFCRXj_SU_2yKoJYKIIywA,Tito's Mexican Grill - Fairlawn,La Mexicana Cantina and Grill - Tallmadge,Los Arcos Mexican Restaurant Bar and Grill - Cleveland
RGq0qjn2ifmnRWTJ8bfOPw,Market - Rocky River,Deagan's Kitchen & Bar - Lakewood,Mavis Winkle's Irish Pub - Independence
RHhjgjO1gVmO_xGCUYqLwA,The 3 Spot - North Royalton,Winking Lizard Tavern - Avon,Brew House Bar & Grill - Parma Heights
RHwpx_SBW4h05LQsIxF-mQ,Rush Inn - Lakewood,Winking Lizard Tavern - Avon,Game On Lakewood - Lakewood
RJSFI7mxGnkIIKiJCufLkg,Hotspot Cafe - Cleveland,Tip Top Restaurant & Catering - Stow,Evergreen Chinese Buffet - Kent
RKtbtlOEpBdT-i5vqeIMsw,Dave's Cosmic Subs - Chagrin Falls,Dave's Cosmic Subs - Westlake,Potbelly Sandwich Shop - Cleveland
RWnDNJ5OrUTPfv0yVuq_fg,Stino Da Napoli - Rocky River,Potbelly Sandwich Shop - Cleveland,Casa D'angelo Restaurant - Macedonia
RXYbsN0FgaiTXZqSO2s7nw,The Root Cafe - Lakewood,Liquid Planet - Cleveland,Hibachi Japan Steak House - Cuyahoga Falls
Ra5fI9BEAuWWaLJSfkiCiQ,100th Bomb Group - Cleveland,Don's Pomeroy House - Strongsville,Rusty Anchor - Cleveland
RaXras2GhbluJs68TSC3Bg,Shinto Japanese Steakhouse & Sushi Bar - Strongsville,Fujiyama Steakhouse & Sushi Bar - Avon,Otani Steakhouse and Sushi - Hudson
RfM6jDn16Qf8eVz2vJTdbw,Porcelli's Italian Bistro - Cleveland,Umami - Chagrin Falls,Ushabu - Cleveland
RiGtSzVzc42CKjyZkDxZRA,Bac Asian American Bistro & Bar - Cleveland,Mitchell's Fish Market - Woodmere,Hook & Hoof - Willoughby
RiO6Jcjya1z-9gAQzNU3LA,Ray's Place - Fairlawn,Grayton Road Tavern - Cleveland,Winking Lizard Tavern - Cleveland
Rii85bzYKGC9P0zOyAem6A,Red Lobster - North Olmsted,Texas Roadhouse - Stow,Bonefish Grill - Westlake
Rt7gjrTceO86sCtnS8Td0g,Udupi Cafe - Parma Heights,Mughal Grill - Chester Township,Indian Delight - Cleveland
S0UZ-8cnerfOU8snZABzTA,Jackie Chen Dragon Tower Restaurant - Cleveland,Bombay Grill - Fairlawn,Hunan Solon - Solon
S1zlGFu9fi5-QmVpGqsKsA,Nora - Cleveland,Chinato - Cleveland,Dante - Tremont
S3w4Pw1wSpYkICvtJAzG8A,Nuevo Modern Mexican & Tequila Bar - Cleveland,Pacos Tacos - Solon,Salt+ A Restaurant - Lakewood
S57rr30za_KzIUGkFqg3mw,Ricks Cafe - Chagrin Falls,Smokey Bones Bar & Fire Grill - North Olmsted,Hudson's Restaurant & Catering - Hudson
S5OyMT8iK7QzVKZPtI2k1g,The Cheesecake Factory - Lyndhurst,Istanbul Grill - Cleveland,The Capital Grille - Lyndhurst
SCr8FlbHDcAe3F_QpATyfw,IHOP - Avon,L'Albatros - Cleveland,Mabel's BBQ - Cleveland
SGZAsdQAp0SjtMDjXWBPYw,Flavors of India - North Olmsted,Indian Delight - Cleveland,Jaipur Junction - North Royalton
SJo_IjvzdRtCvZVN0cbrRQ,Bob Evans - Beachwood,Cafe Avalaun - Warrensville Heights,Villa Y Zapata - Cleveland
SMNZS7w9Blmc8TOUZ4oqYg,Sweet Mango Berea Thai Cuisine - Berea,Spice Thai Cuisine - Twinsburg,Little Hong Kong - North Ridgeville
SNNrb5T4dn3DMq410HIpxw,Chocolate Bar - Cleveland,Paladar Latin Kitchen & Rum Bar - Woodmere,Roxu Fusion - Lakewood
SP7H3zPArNvbHKQW0c_gpA,House of Hunan - Fairlawn,Taj India Palace - Cleveland,Thai Spice - Westlake
SVCUA3QkgAvSxs84KMGOew,Tree Country Bistro - Cleveland Heights,Thai Kitchen - Lakewood,China City - Kent
SXmVIiqItiHpacs1nnfiOQ,Calavittas Pizza Time - Mentor,Valentino's Pizza - Cleveland,Gina's Pizza - Bay Village
SYOzI_Ooe-rXI3ZqCybwSQ,Yours Truly Restaurants - Cleveland,Peties Family Restaurant - Willowick,Main Street Continental Grill - Kent
ScdtR67jO-p_ZIpVbZPRfw,Bombay Grill - Fairlawn,Cuisine Du Cambodge - Cleveland,Little Hong Kong - North Ridgeville
Shga7lyRNRFQWoFqTPUQCw,Burrito Loco - Mentor-on-the-Lake,Las Dos Fronteras - Cleveland,Tal's Bakery & Deli - Parma
SoCjdgcYyj05tSPWz6MUXg,Souper Market - Lakewood,Wonton Gourmet & BBQ - Cleveland,China Gate - South Euclid
Sp7JQ7O8aaNatAgEwAFTfg,Harry Buffalo - Elyria,Local Tavern - Willoughby Hills,Grindstone Tap House - Berea
Spa_PAUu1wyPiwqTjjv6Lg,Chicago Deli - Solon,Kosta and Vic's Family Restaurant - Parma,Munch - Solon
SrIlbndBJKTJcWNF-fLP7Q,Swensons Drive-In - Seven Hills,Swensons Drive-In Restaurants - Stow,Bearden's Restaurant - Rocky River
SrJzeMfurXIDXah0Y8fGRA,Brown Bag Burger - North Olmsted,Five Guys - Mayfield Heights,Fresh & Meaty Burgers - Cleveland Heights
SzcCJJmreMlWCsNjupdVAA,Mabel's BBQ - Cleveland,Restaurant Europa - Pepper Pike,IHOP - Avon
T-Im6cn0zGmIFmeKdH1WbA,Stir Crazy Fresh Asian Grill - Lyndhurst,The Burnham Restaurant - Cleveland,Mitchell's Fish Market - Woodmere
T-lO5VHHDFhjh7c-zLe4Og,Fresh Start Diner - Twinsburg,Kleifelds Restaurant - Willoughby,Jennifer's Restaurant - Strongsville
T2JwvV8hH15KbnS1OCnrJg,Pearl of the Orient - Rocky River,Nam Wah Chinese Vietnamese - Berea,Crown of India - Strongsville
T4JGbW9XEGQVrLpQcNFXtA,Phnom Penh - Cleveland,Chutney Rolls - Cleveland,Mekong River Restaurant - Cleveland
T4OTL7ZGe-UTrpWl3KwZOA,Thirsty Parrot - Cleveland,World of Beer - Lakewood,"Red, Wine & Brew - Mentor - Mentor"
T7weU8D-PrX8tGrAFJOSxw,Cafe Tandoor - Cleveland Heights,Zoma Ethiopian Restaurant - Cleveland Heights,Tandul - Cleveland
T8xMrEv3s3NvSm7Qtmbxvg,Burgers 2 Beer - Lakewood,B Spot - Strongsville,B Spot - Westlake
TAwgNWX-Xv7xnTHeRqPReQ,Grumpy's Cafe - Cleveland,IHOP - Cleveland,Pappou Cafe - Parma
TBHpa0OX9WnWdlrti-KBxQ,Namaste India Garden - Lakewood,Thai Origin - Cleveland,Pearl of the Orient - Rocky River
TCgr2nvtLOKgPSIDxT4ASA,Paragon Wines+ Martinis + Plates - Euclid,Rockne's - Strongsville,Loco Leprechaun - Westlake
TDi57HZbK__cStfjhiSbcg,Fresh Start Diner - Twinsburg,Kleifelds Restaurant - Willoughby,Sammy's Grille - Cleveland
TIWuQaqown-dCb9FojdN5g,The Plum - Cleveland,Bodega Restaurant & Lounge - Cleveland Heights,Bakersfield - Cleveland
TIYnquDIPdYmVJK4GNeXSQ,Maggiano's Little Italy - Beachwood,Red The Steakhouse - Cleveland,Hyde Park Prime Steakhouse - Westlake
TIhj44mic9wxLcv18BJTLA,B Spot - Westlake,B Spot - Woodmere,FlipSide - Chagrin Falls
TKaND6oV1n2ylnCYoAfoag,Taco Tonto's - Kent,Mi Pueblo - Cleveland,Fuji Grill Buffet - Parma
TNgqPThc9_MwgSIdsZIUjQ,Giovannis Ristorante - Beachwood,The Melting Pot- Lyndhurst - Lyndhurst,Olive Garden Italian Restaurant - Cuyahoga Falls
TPJO55zWyo2CeeXQvOre8A,Aladdin's Eatery - Cleveland,Potbelly Sandwich Shop - Independence,Giuseppe's Ristorante - Northfield
TW6A7M0j0R9hp1zYpxz2FQ,Morton's The Steakhouse - Cleveland,Brio Coastal Bar & Kitchen - Lyndhurst,The Melting Pot- Lyndhurst - Lyndhurst
T_CniZSYWvVXkCO2hkU5vg,Parker's Grille & Tavern - Avon Lake,Buffalo Wild Wings - Warrensville Heights,Main Street Cafe - Medina
TaEASKZil0TT7CAzyqFUgw,James Place - Aurora,Shooters On The Water - Cleveland,Punch Bowl Social Cleveland - Cleveland
Tal9LqH3fvSDiF_-YDnfEg,Mughal Grill - Chester Township,Brown Sugar Thai Cuisine - Lakewood,Inchin's Bamboo Garden - North Olmsted
Tc511yME8axDPq2J6woxkg,Brown Derby - Cleveland,Smokin' Q's BBQ and Beer House - Mayfield,Bonefish Grill - Westlake
TcZFpLzeu46mbIBNNNVhmQ,Battiste & Dupree Cajun Grill - Cleveland,Korea House - Cleveland,BIBIBOP Asian Grill - Cleveland
Te-BqwJZt8S0fu9ltlq3Eg,Blue Sky Restaurant - Amherst,Tito's Mexican Grill - Fairlawn,Cozumel - Brunswick
TegeuAoYBVgQRUBiDLU7Mw,Simon's Restaurant & Delicatessen - Brecksville,Dianna's Deli & Restaurant - Lakewood,Yours Truly Restaurants - Medina
TknwCR_kdD90D8Bx1WcLnA,Chipotle Mexican Grill - Willoughby,Imperial Wok Chinese Restaurant - Solon,Jack Flaps - Cleveland
